Episode,Total_Reward,Avg_SINR,Detection_Rate_Steps,Steps
10918,370.0,17.282167,66.66666666666666,3
10919,175.0,-20.49225,100.0,1
10920,545.0,18.89891,75.0,4
10921,545.0,20.434038,75.0,4
10922,4435.0,20.933386,89.28571428571429,28
10923,1050.0,19.55121,100.0,6
10924,2800.0,21.02216,100.0,16
10925,700.0,6.901469,100.0,4
10926,2450.0,13.538485,100.0,14
10927,525.0,10.944316,100.0,3
10928,700.0,6.1200657,100.0,4
10929,700.0,2.5394387,100.0,4
10930,545.0,13.842358,75.0,4
10931,875.0,17.113548,100.0,5
10932,1050.0,20.846796,100.0,6
10933,5390.0,23.938583,81.08108108108108,37
10934,545.0,16.0,75.0,4
10935,895.0,18.55003,83.33333333333334,6
10936,1420.0,15.530707,88.88888888888889,9
10937,2685.0,21.277117,83.33333333333334,18
10938,3170.0,23.458918,94.73684210526315,19
10939,720.0,13.5623045,80.0,5
10940,700.0,11.302364,100.0,4
10941,2975.0,24.132946,100.0,17
10942,875.0,13.810091,100.0,5
10943,195.0,2.000001,50.0,2
10944,1440.0,17.922714,80.0,10
10945,1245.0,11.924112,87.5,8
10946,3230.0,19.218813,81.81818181818183,22
10947,1245.0,17.539265,87.5,8
10948,2450.0,21.159132,100.0,14
10949,3325.0,19.35901,100.0,19
10950,5950.0,12.561529,100.0,34
10951,1790.0,21.113867,83.33333333333334,12
10952,2100.0,23.287004,100.0,12
10953,3910.0,13.146451,88.0,25
10954,1810.0,17.023424,76.92307692307693,13
10955,3675.0,15.767415,100.0,21
10956,1750.0,8.0019045,100.0,10
10957,3560.0,15.109447,86.95652173913044,23
10958,175.0,-9.202439,100.0,1
10959,2100.0,14.617404,100.0,12
10960,350.0,-2.1027632,100.0,2
10961,1050.0,16.643232,100.0,6
10962,4200.0,23.298037,100.0,24
10963,2800.0,21.397778,100.0,16
10964,1575.0,17.616013,100.0,9
10965,525.0,16.858995,100.0,3
10966,3345.0,16.094622,95.0,20
10967,2275.0,10.934606,100.0,13
10968,1985.0,22.586426,78.57142857142857,14
10969,875.0,6.253719,100.0,5
10970,2275.0,14.996393,100.0,13
10971,1945.0,14.5632105,91.66666666666666,12
10972,1945.0,17.944159,91.66666666666666,12
10973,4395.0,22.711514,96.15384615384616,26
10974,370.0,9.27945,66.66666666666666,3
10975,2275.0,19.339762,100.0,13
10976,525.0,4.8935475,100.0,3
10977,1400.0,18.483955,100.0,8
10978,2610.0,19.7492,63.63636363636363,22
10979,1225.0,15.06202,100.0,7
10980,1770.0,20.863081,90.9090909090909,11
10981,1575.0,14.360406,100.0,9
10982,700.0,19.587473,100.0,4
10983,2470.0,19.991055,93.33333333333333,15
10984,7175.0,22.908693,100.0,41
10985,175.0,-25.999998,100.0,1
10986,175.0,-12.374437,100.0,1
10987,1575.0,15.324561,100.0,9
10988,875.0,7.1447935,100.0,5
10989,1400.0,9.926285,100.0,8
10990,895.0,10.044891,83.33333333333334,6
10991,2450.0,20.87288,100.0,14
10992,1070.0,10.279053,85.71428571428571,7
10993,350.0,-21.57896,100.0,2
10994,1655.0,19.545141,69.23076923076923,13
10995,1925.0,15.273459,100.0,11
10996,1750.0,17.482397,100.0,10
10997,175.0,-25.999998,100.0,1
10998,2100.0,12.679759,100.0,12
10999,2645.0,22.977581,93.75,16
11000,525.0,7.29345,100.0,3
11001,875.0,15.60071,100.0,5
11002,1925.0,12.601721,100.0,11
11003,175.0,-7.1987576,100.0,1
11004,2800.0,22.717693,100.0,16
11005,1265.0,16.443497,77.77777777777779,9
11006,895.0,16.974873,83.33333333333334,6
11007,895.0,17.526442,83.33333333333334,6
11008,875.0,10.829402,100.0,5
11009,4630.0,23.046938,86.66666666666667,30
11010,350.0,-2.4627638,100.0,2
11011,6670.0,22.19992,97.43589743589743,39
11012,4025.0,19.36059,100.0,23
11013,2645.0,15.507775,93.75,16
11014,2295.0,21.46378,92.85714285714286,14
11015,875.0,18.8,100.0,5
11016,1050.0,17.023546,100.0,6
11017,1420.0,19.305588,88.88888888888889,9
11018,2450.0,19.371172,100.0,14
11019,875.0,9.940641,100.0,5
11020,7875.0,22.763723,100.0,45
11021,525.0,5.2759647,100.0,3
11022,1850.0,18.904087,66.66666666666666,15
11023,175.0,-23.929298,100.0,1
11024,1050.0,17.850916,100.0,6
11025,20.0,-21.567024,0.0,1
11026,2100.0,17.304497,100.0,12
11027,350.0,4.115409,100.0,2
11028,1460.0,13.725242,72.72727272727273,11
11029,2100.0,20.371744,100.0,12
11030,350.0,-4.480828,100.0,2
11031,700.0,7.788916,100.0,4
11032,370.0,8.137208,66.66666666666666,3
11033,175.0,-25.999998,100.0,1
11034,1050.0,11.860775,100.0,6
11035,2295.0,16.723385,92.85714285714286,14
11036,1225.0,18.453897,100.0,7
11037,4900.0,20.09598,100.0,28
11038,1595.0,19.28747,90.0,10
11039,175.0,-25.51485,100.0,1
11040,6150.0,21.379316,77.27272727272727,44
11041,3540.0,15.902829,90.9090909090909,22
11042,1400.0,14.465435,100.0,8
11043,1050.0,15.1628065,100.0,6
11044,350.0,-6.3676667,100.0,2
11045,4825.0,21.702196,84.375,32
11046,350.0,-0.3231802,100.0,2
11047,1090.0,16.590202,75.0,8
11048,8750.0,20.226389,100.0,50
11049,370.0,16.891481,66.66666666666666,3
11050,1265.0,16.120642,77.77777777777779,9
11051,700.0,13.391993,100.0,4
11052,1225.0,15.907033,100.0,7
11053,525.0,2.824124,100.0,3
11054,700.0,14.507183,100.0,4
11055,1225.0,13.335418,100.0,7
11056,1070.0,20.858686,85.71428571428571,7
11057,525.0,7.833502,100.0,3
11058,3150.0,23.69648,100.0,18
11059,1575.0,20.757374,100.0,9
11060,1050.0,12.288442,100.0,6
11061,175.0,-9.739428,100.0,1
11062,565.0,13.880377,60.0,5
11063,875.0,17.680367,100.0,5
11064,4900.0,23.687443,100.0,28
11065,2275.0,20.724018,100.0,13
11066,350.0,12.401439,100.0,2
11067,175.0,-5.727205,100.0,1
11068,3675.0,23.675951,100.0,21
11069,525.0,6.415106,100.0,3
11070,2625.0,19.515522,100.0,15
11071,5775.0,19.78958,100.0,33
11072,3385.0,20.057198,86.36363636363636,22
11073,175.0,-16.866936,100.0,1
11074,20.0,-22.395967,0.0,1
11075,1925.0,25.299532,100.0,11
11076,2820.0,10.758655,94.11764705882352,17
11077,175.0,-25.999998,100.0,1
11078,3150.0,19.369314,100.0,18
11079,875.0,5.7541423,100.0,5
11080,1750.0,19.804544,100.0,10
11081,525.0,6.9400673,100.0,3
11082,875.0,20.884882,100.0,5
11083,875.0,19.797773,100.0,5
11084,525.0,10.3047905,100.0,3
11085,1925.0,18.30367,100.0,11
11086,525.0,11.004395,100.0,3
11087,525.0,15.712463,100.0,3
11088,195.0,12.403154,50.0,2
11089,5600.0,19.586765,100.0,32
11090,350.0,-5.9555492,100.0,2
11091,2140.0,16.254156,85.71428571428571,14
11092,1090.0,16.694977,75.0,8
11093,525.0,11.333333,100.0,3
11094,525.0,9.56915,100.0,3
11095,350.0,1.8133287,100.0,2
11096,1790.0,19.112623,83.33333333333334,12
11097,1595.0,18.615053,90.0,10
11098,2120.0,19.21388,92.3076923076923,13
11099,20.0,-25.999998,0.0,1
11100,2275.0,14.077501,100.0,13
11101,1050.0,15.015709,100.0,6
11102,175.0,-23.906246,100.0,1
11103,700.0,5.027145,100.0,4
11104,545.0,16.626501,75.0,4
11105,2625.0,20.000738,100.0,15
11106,2100.0,15.627271,100.0,12
11107,2490.0,21.432247,87.5,16
11108,525.0,0.6767972,100.0,3
11109,1050.0,22.875525,100.0,6
11110,1750.0,19.506758,100.0,10
11111,2120.0,21.580702,92.3076923076923,13
11112,350.0,1.7182684,100.0,2
11113,525.0,15.2434435,100.0,3
11114,3540.0,23.050478,90.9090909090909,22
11115,20.0,-25.999998,0.0,1
11116,175.0,-25.999998,100.0,1
11117,1575.0,20.180412,100.0,9
11118,2645.0,21.964134,93.75,16
11119,545.0,11.062378,75.0,4
11120,1070.0,17.838182,85.71428571428571,7
11121,875.0,4.0030084,100.0,5
11122,1050.0,3.9556732,100.0,6
11123,895.0,17.858168,83.33333333333334,6
11124,2800.0,21.997454,100.0,16
11125,2100.0,11.081315,100.0,12
11126,1440.0,24.001467,80.0,10
11127,175.0,-6.942338,100.0,1
11128,1050.0,18.544739,100.0,6
11129,720.0,11.430852,80.0,5
11130,1225.0,13.3016405,100.0,7
11131,7975.0,21.731882,90.0,50
11132,390.0,21.007818,50.0,4
11133,2100.0,18.27607,100.0,12
11134,7000.0,19.008072,100.0,40
11135,700.0,8.091047,100.0,4
11136,4375.0,21.611303,100.0,25
11137,875.0,10.763941,100.0,5
11138,1925.0,17.08784,100.0,11
11139,875.0,16.089796,100.0,5
11140,1575.0,13.891608,100.0,9
11141,700.0,6.988541,100.0,4
11142,2975.0,21.729763,100.0,17
11143,1750.0,14.00961,100.0,10
11144,1615.0,21.109438,81.81818181818183,11
11145,1050.0,19.31207,100.0,6
11146,1245.0,13.167423,87.5,8
11147,2975.0,22.732256,100.0,17
11148,5270.0,11.292092,96.7741935483871,31
11149,215.0,-6.652769,33.33333333333333,3
11150,5135.0,24.22874,90.625,32
11151,1400.0,20.128115,100.0,8
11152,525.0,2.271513,100.0,3
11153,525.0,13.71062,100.0,3
11154,3520.0,20.549887,95.23809523809523,21
11155,1575.0,20.45338,100.0,9
11156,700.0,15.745752,100.0,4
11157,525.0,7.768554,100.0,3
11158,1400.0,20.272308,100.0,8
11159,350.0,2.000001,100.0,2
11160,1400.0,10.732171,100.0,8
11161,1420.0,15.753832,88.88888888888889,9
11162,3950.0,22.05221,81.48148148148148,27
11163,915.0,19.315182,71.42857142857143,7
11164,2625.0,18.491734,100.0,15
11165,3520.0,12.600109,95.23809523809523,21
11166,525.0,4.9972234,100.0,3
11167,2745.0,24.108526,71.42857142857143,21
11168,1750.0,22.767673,100.0,10
11169,4300.0,17.119644,82.75862068965517,29
11170,1070.0,23.316782,85.71428571428571,7
11171,3015.0,22.181252,89.47368421052632,19
11172,3190.0,20.241774,90.0,20
11173,1925.0,24.90909,100.0,11
11174,175.0,-22.719475,100.0,1
11175,1750.0,15.704844,100.0,10
11176,1750.0,14.111094,100.0,10
11177,1130.0,18.496246,60.0,10
11178,3870.0,20.087421,95.65217391304348,23
11179,350.0,2.000001,100.0,2
11180,1480.0,18.934227,66.66666666666666,12
11181,350.0,8.063951,100.0,2
11182,1440.0,20.073507,80.0,10
11183,1750.0,21.127087,100.0,10
11184,2975.0,16.280777,100.0,17
11185,4415.0,20.861649,92.5925925925926,27
11186,370.0,9.366685,66.66666666666666,3
11187,875.0,12.654465,100.0,5
11188,175.0,-25.999998,100.0,1
11189,350.0,-12.228546,100.0,2
11190,2275.0,19.342348,100.0,13
11191,1400.0,10.336901,100.0,8
11192,1050.0,17.517874,100.0,6
11193,1050.0,22.601542,100.0,6
11194,1750.0,22.404047,100.0,10
11195,1750.0,18.67371,100.0,10
11196,3500.0,22.54492,100.0,20
11197,1750.0,23.207973,100.0,10
11198,700.0,4.1822224,100.0,4
11199,1750.0,22.246037,100.0,10
11200,1615.0,21.004492,81.81818181818183,11
11201,2100.0,22.776651,100.0,12
11202,350.0,11.343872,100.0,2
11203,175.0,-8.1491785,100.0,1
11204,390.0,7.4775133,50.0,4
11205,2625.0,20.466875,100.0,15
11206,875.0,17.132023,100.0,5
11207,525.0,17.532314,100.0,3
11208,1770.0,23.305456,90.9090909090909,11
11209,3910.0,18.749676,88.0,25
11210,525.0,12.541997,100.0,3
11211,1400.0,16.423843,100.0,8
11212,1050.0,10.759351,100.0,6
11213,410.0,11.155418,40.0,5
11214,350.0,6.8146744,100.0,2
11215,195.0,4.7564945,50.0,2
11216,1400.0,20.676178,100.0,8
11217,4280.0,20.745707,85.71428571428571,28
11218,2625.0,25.438358,100.0,15
11219,5970.0,22.301556,97.14285714285714,35
11220,1575.0,16.00307,100.0,9
11221,4590.0,18.113922,92.85714285714286,28
11222,1750.0,22.329077,100.0,10
11223,1050.0,13.556518,100.0,6
11224,4045.0,21.240654,95.83333333333334,24
11225,8050.0,25.366396,100.0,46
11226,700.0,7.4854417,100.0,4
11227,2995.0,23.46966,94.44444444444444,18
11228,4570.0,13.7415695,96.29629629629629,27
11229,175.0,-7.9048,100.0,1
11230,2450.0,20.583658,100.0,14
11231,525.0,11.939469,100.0,3
11232,1070.0,16.04783,85.71428571428571,7
11233,4200.0,18.16649,100.0,24
11234,1070.0,15.637743,85.71428571428571,7
11235,700.0,7.8824673,100.0,4
11236,350.0,-4.0273523,100.0,2
11237,1070.0,15.116133,85.71428571428571,7
11238,350.0,-10.574629,100.0,2
11239,1440.0,21.321169,80.0,10
11240,175.0,-8.498044,100.0,1
11241,2450.0,19.196243,100.0,14
11242,2625.0,21.450232,100.0,15
11243,875.0,5.0135245,100.0,5
11244,525.0,0.6772116,100.0,3
11245,4200.0,23.933878,100.0,24
11246,2975.0,21.482313,100.0,17
11247,1050.0,16.451492,100.0,6
11248,2800.0,20.135603,100.0,16
11249,875.0,21.43063,100.0,5
11250,175.0,-25.999998,100.0,1
11251,350.0,11.449826,100.0,2
11252,350.0,9.295749,100.0,2
11253,7510.0,19.428509,84.0,50
11254,1750.0,17.094315,100.0,10
11255,4725.0,18.013577,100.0,27
11256,3835.0,21.439642,72.41379310344827,29
11257,2490.0,16.92675,87.5,16
11258,2100.0,16.20318,100.0,12
11259,1440.0,17.83711,80.0,10
11260,3520.0,17.451809,95.23809523809523,21
11261,525.0,6.424004,100.0,3
11262,875.0,13.102277,100.0,5
11263,175.0,-7.0318804,100.0,1
11264,4725.0,20.614933,100.0,27
11265,1400.0,20.339266,100.0,8
11266,2120.0,19.779509,92.3076923076923,13
11267,1090.0,18.118061,75.0,8
11268,1400.0,18.310257,100.0,8
11269,720.0,22.023865,80.0,5
11270,350.0,2.000001,100.0,2
11271,1050.0,13.8214655,100.0,6
11272,1945.0,20.043083,91.66666666666666,12
11273,370.0,6.1267357,66.66666666666666,3
11274,5370.0,18.554955,83.33333333333334,36
11275,175.0,-25.999998,100.0,1
11276,350.0,2.000001,100.0,2
11277,1050.0,8.324524,100.0,6
11278,350.0,5.185882,100.0,2
11279,2490.0,9.705164,87.5,16
11280,2450.0,7.3812375,100.0,14
11281,175.0,-15.320653,100.0,1
11282,1070.0,22.0,85.71428571428571,7
11283,720.0,5.3140244,80.0,5
11284,1245.0,14.839183,87.5,8
11285,5425.0,17.75306,100.0,31
11286,3150.0,22.118011,100.0,18
11287,1985.0,16.277084,78.57142857142857,14
11288,1400.0,15.259717,100.0,8
11289,3735.0,17.766844,87.5,24
11290,370.0,3.4338028,66.66666666666666,3
11291,700.0,19.667175,100.0,4
11292,8750.0,23.205225,100.0,50
11293,5370.0,21.516747,83.33333333333334,36
11294,2625.0,15.371808,100.0,15
11295,1285.0,18.870302,70.0,10
11296,545.0,6.9344544,75.0,4
11297,545.0,13.768995,75.0,4
11298,545.0,11.64619,75.0,4
11299,4920.0,18.387636,96.55172413793103,29
11300,2470.0,12.73502,93.33333333333333,15
11301,875.0,15.787674,100.0,5
11302,1225.0,21.790117,100.0,7
11303,4085.0,17.195402,88.46153846153845,26
11304,7175.0,15.059369,100.0,41
11305,2100.0,22.863531,100.0,12
11306,4375.0,24.643959,100.0,25
11307,3150.0,20.735022,100.0,18
11308,3035.0,12.409653,85.0,20
11309,525.0,14.112163,100.0,3
11310,2275.0,22.445345,100.0,13
11311,4550.0,24.083286,100.0,26
11312,875.0,18.185678,100.0,5
11313,1400.0,19.309023,100.0,8
11314,370.0,5.8196754,66.66666666666666,3
11315,1050.0,23.451853,100.0,6
11316,175.0,-10.272065,100.0,1
11317,1925.0,15.201943,100.0,11
11318,2100.0,18.906874,100.0,12
11319,175.0,-20.003965,100.0,1
11320,915.0,14.6399355,71.42857142857143,7
11321,2100.0,15.056926,100.0,12
11322,175.0,-6.517339,100.0,1
11323,175.0,-11.851576,100.0,1
11324,175.0,-16.322605,100.0,1
11325,1925.0,15.033982,100.0,11
11326,4220.0,24.452688,96.0,25
11327,1520.0,14.041017,57.14285714285714,14
11328,3870.0,16.27466,95.65217391304348,23
11329,2295.0,19.769506,92.85714285714286,14
11330,1245.0,18.667862,87.5,8
11331,3150.0,23.120026,100.0,18
11332,195.0,-1.5269384,50.0,2
11333,1225.0,17.404526,100.0,7
11334,5075.0,23.501148,100.0,29
11335,935.0,17.416498,62.5,8
11336,350.0,2.000001,100.0,2
11337,370.0,2.5137818,66.66666666666666,3
11338,2645.0,24.266254,93.75,16
11339,545.0,15.474889,75.0,4
11340,1245.0,20.454353,87.5,8
11341,175.0,-19.85784,100.0,1
11342,1245.0,21.074203,87.5,8
11343,350.0,4.357819,100.0,2
11344,875.0,11.242687,100.0,5
11345,6010.0,21.531464,91.8918918918919,37
11346,525.0,7.317537,100.0,3
11347,875.0,19.657627,100.0,5
11348,700.0,14.135229,100.0,4
11349,1750.0,19.91299,100.0,10
11350,3325.0,20.1559,100.0,19
11351,2295.0,13.259867,92.85714285714286,14
11352,175.0,-10.787897,100.0,1
11353,1770.0,21.620398,90.9090909090909,11
11354,6825.0,16.68039,100.0,39
11355,3580.0,16.38798,83.33333333333334,24
11356,175.0,-25.999998,100.0,1
11357,1965.0,12.935226,84.61538461538461,13
11358,525.0,4.055015,100.0,3
11359,175.0,-7.578216,100.0,1
11360,2645.0,22.27748,93.75,16
11361,1750.0,20.636398,100.0,10
11362,7430.0,23.6214,91.30434782608695,46
11363,7625.0,22.243856,89.58333333333334,48
11364,1945.0,18.813528,91.66666666666666,12
11365,1440.0,13.03004,80.0,10
11366,1750.0,20.580723,100.0,10
11367,1480.0,20.911898,66.66666666666666,12
11368,1400.0,25.01067,100.0,8
11369,1750.0,14.086856,100.0,10
11370,2335.0,19.19109,81.25,16
11371,1595.0,13.648989,90.0,10
11372,700.0,16.723206,100.0,4
11373,1400.0,21.428265,100.0,8
11374,1810.0,14.235459,76.92307692307693,13
11375,2315.0,16.233265,86.66666666666667,15
11376,3540.0,22.012491,90.9090909090909,22
11377,5115.0,18.659626,93.54838709677419,31
11378,1575.0,20.018522,100.0,9
11379,2295.0,21.40451,92.85714285714286,14
11380,545.0,7.303541,75.0,4
11381,1050.0,20.666666,100.0,6
11382,3870.0,22.460852,95.65217391304348,23
11383,175.0,-25.999998,100.0,1
11384,1400.0,16.199377,100.0,8
11385,1750.0,16.546465,100.0,10
11386,2275.0,11.885046,100.0,13
11387,1400.0,11.229668,100.0,8
11388,1050.0,13.175944,100.0,6
11389,5525.0,20.96798,86.11111111111111,36
11390,1400.0,10.669779,100.0,8
11391,525.0,2.1695397,100.0,3
11392,700.0,19.076748,100.0,4
11393,3500.0,16.66592,100.0,20
11394,720.0,16.853018,80.0,5
11395,3910.0,15.843921,88.0,25
11396,1595.0,19.805775,90.0,10
11397,1770.0,16.97151,90.9090909090909,11
11398,2685.0,23.45346,83.33333333333334,18
11399,525.0,9.764028,100.0,3
11400,1925.0,14.303196,100.0,11
11401,1925.0,14.671881,100.0,11
11402,700.0,20.88729,100.0,4
11403,4375.0,23.006592,100.0,25
11404,4375.0,24.068588,100.0,25
11405,3190.0,20.312016,90.0,20
11406,4745.0,18.759766,96.42857142857143,28
11407,525.0,2.0231571,100.0,3
11408,175.0,-5.857229,100.0,1
11409,350.0,-0.018818855,100.0,2
11410,7525.0,20.108673,100.0,43
11411,1050.0,23.987816,100.0,6
11412,2315.0,12.243954,86.66666666666667,15
11413,700.0,14.630604,100.0,4
11414,175.0,-9.359085,100.0,1
11415,545.0,19.295092,75.0,4
11416,1420.0,15.695729,88.88888888888889,9
11417,3500.0,17.948011,100.0,20
11418,2665.0,21.574251,88.23529411764706,17
11419,1985.0,11.851954,78.57142857142857,14
11420,1750.0,18.420216,100.0,10
11421,175.0,-20.145344,100.0,1
11422,565.0,16.960884,60.0,5
11423,7760.0,21.833576,93.61702127659575,47
11424,700.0,12.707052,100.0,4
11425,1245.0,23.263168,87.5,8
11426,875.0,10.314264,100.0,5
11427,1225.0,18.901184,100.0,7
11428,350.0,-0.8595743,100.0,2
11429,1770.0,14.666785,90.9090909090909,11
11430,370.0,1.2601643,66.66666666666666,3
11431,1750.0,12.788028,100.0,10
11432,875.0,15.657175,100.0,5
11433,525.0,16.183401,100.0,3
11434,545.0,18.264153,75.0,4
11435,3210.0,16.594013,85.71428571428571,21
11436,700.0,18.798815,100.0,4
11437,1575.0,12.963298,100.0,9
11438,1925.0,24.51466,100.0,11
11439,2800.0,21.846123,100.0,16
11440,350.0,2.000001,100.0,2
11441,525.0,13.119541,100.0,3
11442,720.0,13.721613,80.0,5
11443,895.0,12.794162,83.33333333333334,6
11444,700.0,7.6841745,100.0,4
11445,875.0,19.080545,100.0,5
11446,2100.0,18.543358,100.0,12
11447,1925.0,12.02254,100.0,11
11448,1245.0,21.200123,87.5,8
11449,3850.0,24.91092,100.0,22
11450,525.0,11.951122,100.0,3
11451,1770.0,16.965412,90.9090909090909,11
11452,1400.0,12.5309,100.0,8
11453,350.0,9.502598,100.0,2
11454,2275.0,21.694256,100.0,13
11455,195.0,-5.3102317,50.0,2
11456,2275.0,15.390125,100.0,13
11457,2820.0,17.742756,94.11764705882352,17
11458,1245.0,23.388014,87.5,8
11459,3675.0,22.65516,100.0,21
11460,350.0,-5.5884295,100.0,2
11461,175.0,-25.999998,100.0,1
11462,5040.0,20.045101,80.0,35
11463,350.0,-6.491011,100.0,2
11464,1400.0,18.982971,100.0,8
11465,2840.0,14.791676,88.88888888888889,18
11466,525.0,6.5245748,100.0,3
11467,350.0,3.3555822,100.0,2
11468,565.0,17.864199,60.0,5
11469,3325.0,20.583979,100.0,19
11470,1050.0,14.564487,100.0,6
11471,700.0,20.230568,100.0,4
11472,8750.0,13.892285,100.0,50
11473,370.0,11.333333,66.66666666666666,3
11474,1575.0,16.534569,100.0,9
11475,3190.0,26.978598,90.0,20
11476,3500.0,19.307375,100.0,20
11477,700.0,13.75198,100.0,4
11478,935.0,12.779555,62.5,8
11479,525.0,4.4477115,100.0,3
11480,350.0,2.000001,100.0,2
11481,525.0,17.78657,100.0,3
11482,350.0,1.7004924,100.0,2
11483,175.0,-15.104823,100.0,1
11484,7525.0,20.80416,100.0,43
11485,875.0,16.58014,100.0,5
11486,4260.0,17.723265,88.88888888888889,27
11487,700.0,13.991312,100.0,4
11488,1400.0,22.173538,100.0,8
11489,350.0,1.5040998,100.0,2
11490,3365.0,21.078085,90.47619047619048,21
11491,1225.0,10.264457,100.0,7
11492,525.0,8.573285,100.0,3
11493,700.0,9.831986,100.0,4
11494,700.0,7.193646,100.0,4
11495,3325.0,23.771955,100.0,19
11496,7975.0,24.235998,90.0,50
11497,2100.0,14.354172,100.0,12
11498,1420.0,24.790052,88.88888888888889,9
11499,4045.0,17.81812,95.83333333333334,24
11500,1750.0,22.837866,100.0,10
11501,525.0,17.42754,100.0,3
11502,875.0,0.4255123,100.0,5
11503,1400.0,21.067997,100.0,8
11504,2295.0,23.649923,92.85714285714286,14
11505,2490.0,14.020887,87.5,16
11506,1575.0,17.186926,100.0,9
11507,875.0,17.368153,100.0,5
11508,1440.0,15.955309,80.0,10
11509,2645.0,12.05454,93.75,16
11510,875.0,18.449406,100.0,5
11511,4825.0,15.34817,84.375,32
11512,1925.0,24.887566,100.0,11
11513,2490.0,17.859816,87.5,16
11514,1595.0,15.286595,90.0,10
11515,1400.0,6.35623,100.0,8
11516,350.0,2.000001,100.0,2
11517,175.0,-10.163357,100.0,1
11518,3695.0,15.502343,95.45454545454545,22
11519,2470.0,16.138025,93.33333333333333,15
11520,175.0,-15.968651,100.0,1
11521,8750.0,24.167822,100.0,50
11522,525.0,11.333333,100.0,3
11523,3500.0,25.115984,100.0,20
11524,1070.0,16.645924,85.71428571428571,7
11525,3135.0,21.664234,68.0,25
11526,1090.0,15.761053,75.0,8
11527,2625.0,18.624674,100.0,15
11528,875.0,20.326675,100.0,5
11529,175.0,-19.345896,100.0,1
11530,3520.0,19.149172,95.23809523809523,21
11531,1050.0,19.257263,100.0,6
11532,1070.0,18.203638,85.71428571428571,7
11533,2685.0,15.88925,83.33333333333334,18
11534,1985.0,18.93991,78.57142857142857,14
11535,1945.0,19.12855,91.66666666666666,12
11536,525.0,7.0331326,100.0,3
11537,700.0,15.205307,100.0,4
11538,3580.0,20.580153,83.33333333333334,24
11539,1810.0,18.424326,76.92307692307693,13
11540,2975.0,23.987137,100.0,17
11541,1050.0,8.919028,100.0,6
11542,1245.0,12.205086,87.5,8
11543,525.0,-0.4257094,100.0,3
11544,1945.0,21.446907,91.66666666666666,12
11545,7040.0,16.969086,95.23809523809523,42
11546,700.0,8.708286,100.0,4
11547,700.0,6.735458,100.0,4
11548,1925.0,19.32428,100.0,11
11549,1750.0,21.859768,100.0,10
